timestamp_s,src_ip,dst_ip,src_port,dst_port,protocol,queue_depth_bytes,tx_link_util_0_255,flow_hash,datetime_iso,load_percent,time_sec,probes_per_sec,total_probes,overhead,fct_ms,flow_size_bytes,flow_type,flow_cat
67.012,10.0.104.6,10.0.102.9,12899,443,OTHER,5,159,0aa1d1d1,2026-04-11T17:02:08.112035,50,67,25.797,1692.95,3.9624e-05,,,,medium
68.99,10.0.100.13,10.0.104.6,14613,5003,TCP,4,110,39b46e6e,2026-04-11T17:02:10.090389,50,68,24.383,1717.33,3.7453e-05,4.08975,17926.0,small,small
69.654,10.0.104.6,10.0.100.2,43982,8080,TCP,6,181,43cf4606,2026-04-11T17:02:10.753581,50,69,25.35,1742.68,3.8937e-05,36.328500000000005,548339.0,medium,medium
71.652,10.0.104.9,10.0.104.5,49617,5003,TCP,7,111,2131ab7b,2026-04-11T17:02:12.751584,50,71,25.788,1792.97,3.9611e-05,4.758750000000001,136433.0,small,medium
72.207,10.0.100.12,10.0.100.9,2843,8080,OTHER,11,113,f5dcc090,2026-04-11T17:02:13.307204,50,72,25.662,1818.63,3.9416e-05,,,,medium
72.566,10.0.104.9,10.0.102.12,43024,5003,TCP,2,115,430ab540,2026-04-11T17:02:13.665734,50,72,25.662,1818.63,3.9416e-05,4.05225,121294.0,small,medium
72.928,10.0.104.2,10.0.104.9,12397,8443,OTHER,6,122,ebaa104e,2026-04-11T17:02:14.027571,50,72,25.662,1818.63,3.9416e-05,,,,medium
73.979,10.0.104.5,10.0.100.12,38456,5003,OTHER,1,140,be847029,2026-04-11T17:02:15.079303,50,73,24.988,1843.62,3.8382e-05,,,,medium
74.559,10.0.102.2,10.0.102.9,54049,8443,TCP,0,112,10a16bb7,2026-04-11T17:02:15.658610,50,74,25.342,1868.96,3.8926e-05,16.756249999999998,18356.0,small,small
74.62,10.0.100.12,10.0.102.12,60302,8443,TCP,3,142,46395934,2026-04-11T17:02:15.720148,50,74,25.342,1868.96,3.8926e-05,165.7875,45757064.0,large,large
75.036,10.0.104.5,10.0.102.13,25340,80,TCP,3,108,ebb844f8,2026-04-11T17:02:16.135652,50,75,25.619,1894.58,3.9351e-05,9.380249999999998,125262.0,small,medium
76.118,10.0.104.5,10.0.100.12,25042,5003,TCP,0,98,7a3b3b0d,2026-04-11T17:02:17.218214,50,76,25.496,1920.08,3.9161e-05,8.68,81541.0,small,small
76.127,10.0.102.13,10.0.100.13,39505,80,TCP,1,136,06a65935,2026-04-11T17:02:17.227431,50,76,25.496,1920.08,3.9161e-05,6.4925,25563.0,small,small
82.787,10.0.102.6,10.0.100.2,4396,8443,TCP,3,86,089cac6d,2026-04-11T17:02:23.887492,50,82,24.154,2069.51,3.71e-05,3.052,95812.0,small,small
83.007,10.0.104.9,10.0.104.6,37427,5001,TCP,5,114,174b45b7,2026-04-11T17:02:24.107482,50,83,25.376,2094.88,3.8978e-05,5.741750000000001,11350.0,small,small
84.117,10.0.102.6,10.0.100.13,20428,80,TCP,0,139,a7e213e9,2026-04-11T17:02:25.217300,50,84,24.325,2119.21,3.7363e-05,4.1265,133021.0,small,medium
85.56,10.0.100.2,10.0.102.13,26681,8443,TCP,2,126,33966ae2,2026-04-11T17:02:26.660184,50,85,24.48,2143.69,3.7601e-05,4.0995,106444.0,small,medium
85.884,10.0.100.6,10.0.102.5,57625,8443,TCP,0,117,aa84f23e,2026-04-11T17:02:26.983502,50,85,24.48,2143.69,3.7601e-05,4.837,71526.0,small,small
85.901,10.0.100.2,10.0.102.5,8500,80,TCP,8,92,43fd511e,2026-04-11T17:02:27.000525,50,85,24.48,2143.69,3.7601e-05,10.870999999999999,44212.0,small,small
87.389,10.0.104.9,10.0.104.6,28137,5003,TCP,2,112,d88fffae,2026-04-11T17:02:28.488586,50,87,24.894,2193.65,3.8237e-05,12.417499999999999,1129416.0,medium,large
88.194,10.0.100.6,10.0.102.6,8824,8080,TCP,1,104,443232bb,2026-04-11T17:02:29.293669,50,88,24.734,2218.38,3.7991e-05,5.5965,2596.0,small,small
88.357,10.0.100.6,10.0.102.5,41005,8443,TCP,7,109,deb2399a,2026-04-11T17:02:29.456957,50,88,24.734,2218.38,3.7991e-05,4.84225,63610.0,small,small
89.266,10.0.100.6,10.0.104.2,9824,8443,OTHER,2,124,41b3151a,2026-04-11T17:02:30.365693,50,89,24.743,2243.12,3.8005e-05,,,,medium
91.229,10.0.100.12,10.0.102.5,4893,80,TCP,7,100,b42dbda3,2026-04-11T17:02:32.329169,50,91,23.992,2292.67,3.6852e-05,6.05325,74443.0,small,small
91.757,10.0.100.5,10.0.100.12,18115,80,TCP,2,113,8c10e85f,2026-04-11T17:02:32.856559,50,91,23.992,2292.67,3.6852e-05,3.84525,141105.0,small,medium
92.045,10.0.100.13,10.0.100.12,46928,80,OTHER,1,105,9b34b2b3,2026-04-11T17:02:33.145112,50,92,26.195,2318.87,4.0235e-05,,,,medium
92.271,10.0.104.2,10.0.104.6,34872,5001,TCP,6,105,47cc979b,2026-04-11T17:02:33.371432,50,92,26.195,2318.87,4.0235e-05,87.27525,787633.0,medium,medium
95.943,10.0.104.9,10.0.100.5,33640,80,TCP,3,169,232889aa,2026-04-11T17:02:37.043196,50,95,24.871,2393.86,3.8201e-05,9.91125,140372.0,small,medium
97.483,10.0.102.9,10.0.100.9,41934,5003,TCP,1,149,4dcad0e6,2026-04-11T17:02:38.582671,50,97,24.181,2444.56,3.7142e-05,15.469999999999999,43908.0,small,small
99.407,10.0.104.6,10.0.100.2,32971,8080,OTHER,2,111,68259641,2026-04-11T17:02:40.507112,50,99,24.239,2494.0,3.7232e-05,,,,medium
99.96,10.0.102.2,10.0.100.5,28010,8080,TCP,6,126,6ca5e235,2026-04-11T17:02:41.060273,50,99,24.239,2494.0,3.7232e-05,10.53675,81045.0,small,small
101.908,10.0.102.6,10.0.104.6,60408,8080,TCP,0,103,a31b7ce9,2026-04-11T17:02:43.008427,50,101,25.144,2545.17,3.8621e-05,3.78,111798.0,small,medium
102.321,10.0.104.9,10.0.100.13,59714,443,TCP,0,94,de2cf910,2026-04-11T17:02:43.420869,50,102,25.242,2570.41,3.8771e-05,5.5055,89803.0,small,small
102.452,10.0.100.13,10.0.104.2,54962,5001,TCP,2,96,c1edac8c,2026-04-11T17:02:43.551790,50,102,25.242,2570.41,3.8771e-05,8.28625,60085.0,small,small
102.642,10.0.104.5,10.0.102.9,10660,80,TCP,6,73,f9873cf2,2026-04-11T17:02:43.742007,50,102,25.242,2570.41,3.8771e-05,39.10725,718493.0,medium,medium
103.482,10.0.104.6,10.0.100.5,46990,5001,TCP,0,112,4900a7f1,2026-04-11T17:02:44.581549,50,103,26.074,2596.48,4.0049e-05,4.1755,98699.0,small,small
104.047,10.0.102.5,10.0.102.6,2049,8080,TCP,0,132,00a9503d,2026-04-11T17:02:45.146649,50,104,24.707,2621.19,3.7949e-05,6.426,35662.0,small,small
106.408,10.0.102.2,10.0.102.6,6703,443,OTHER,1,96,54484789,2026-04-11T17:02:47.507869,50,106,25.111,2670.5,3.857e-05,,,,medium
110.508,10.0.100.6,10.0.102.2,4969,5001,TCP,1,148,e4057505,2026-04-11T17:02:51.607517,50,110,24.956,2769.72,3.8332e-05,3.5664999999999996,93707.0,small,small
112.126,10.0.100.5,10.0.100.12,42839,5001,OTHER,4,143,726f4045,2026-04-11T17:02:53.226034,50,112,25.059,2820.6,3.8491e-05,,,,medium
117.394,10.0.104.2,10.0.102.2,23511,8443,TCP,5,119,ab3d21fb,2026-04-11T17:02:58.494370,50,117,25.485,2943.93,3.9145e-05,10.296,120161.0,small,medium
117.445,10.0.104.2,10.0.104.9,49558,5003,TCP,3,110,3a185c13,2026-04-11T17:02:58.544851,50,117,25.485,2943.93,3.9145e-05,6.91075,21165.0,small,small
118.232,10.0.102.6,10.0.102.9,55615,443,TCP,3,137,6323f868,2026-04-11T17:02:59.332175,50,118,24.296,2968.22,3.7318e-05,10.456249999999999,10175.0,small,small
118.557,10.0.104.9,10.0.100.5,14621,8080,OTHER,2,105,54951f9e,2026-04-11T17:02:59.657432,50,118,24.296,2968.22,3.7318e-05,,,,medium
119.084,10.0.100.12,10.0.100.2,16727,5003,TCP,0,154,6c1f2104,2026-04-11T17:03:00.183860,50,119,25.751,2993.97,3.9553e-05,5.8835,22595.0,small,small
119.235,10.0.100.2,10.0.102.5,51284,8080,TCP,1,128,0ec7dea0,2026-04-11T17:03:00.335112,50,119,25.751,2993.97,3.9553e-05,3.93925,40310.0,small,small
120.888,10.0.104.6,10.0.104.2,13414,443,TCP,2,119,2d6e863b,2026-04-11T17:03:01.988420,50,120,26.578,3020.55,4.0824e-05,14.0175,50990.0,small,small
122.003,10.0.104.9,10.0.102.13,59585,8443,TCP,2,113,e602fa48,2026-04-11T17:03:03.102984,50,122,24.692,3070.55,3.7926e-05,8.65025,99983.0,small,small
122.558,10.0.102.5,10.0.104.5,51494,443,TCP,2,128,8bdb26c8,2026-04-11T17:03:03.658394,50,122,24.692,3070.55,3.7926e-05,62.905499999999996,157322.0,medium,medium
123.927,10.0.104.9,10.0.100.5,19255,80,TCP,1,103,75003239,2026-04-11T17:03:05.026548,50,123,24.085,3094.63,3.6995e-05,4.5954999999999995,96509.0,small,small
125.177,10.0.104.2,10.0.102.2,39547,8080,OTHER,4,95,c5be7388,2026-04-11T17:03:06.277045,50,125,26.28,3146.01,4.0367e-05,,,,medium
125.903,10.0.100.2,10.0.100.9,11520,8080,TCP,3,131,3a9fd7d3,2026-04-11T17:03:07.002787,50,125,26.28,3146.01,4.0367e-05,11.6325,125443.0,small,medium
126.843,10.0.100.5,10.0.102.2,18773,5001,TCP,1,121,e42ef57e,2026-04-11T17:03:07.943092,50,126,25.493,3171.5,3.9158e-05,3.40025,81043.0,small,small
127.912,10.0.104.9,10.0.100.5,39798,80,TCP,7,94,928f9a93,2026-04-11T17:03:09.011530,50,127,24.951,3196.45,3.8325e-05,33.7995,115021.0,small,medium
130.458,10.0.102.5,10.0.104.2,15578,8080,OTHER,0,116,8ee29ee0,2026-04-11T17:03:11.558271,50,130,25.83,3271.6,3.9674e-05,,,,medium
131.418,10.0.102.6,10.0.102.13,35012,8443,TCP,3,123,48b5dde7,2026-04-11T17:03:12.517620,50,131,25.034,3296.63,3.8452e-05,10.899,94582.0,small,small
133.455,10.0.104.2,10.0.102.6,18611,5003,TCP,5,135,56840511,2026-04-11T17:03:14.555493,50,133,23.785,3344.7,3.6534e-05,4.71825,139969.0,small,medium
133.993,10.0.102.2,10.0.104.6,22781,5001,TCP,1,111,557f8ee1,2026-04-11T17:03:15.093181,50,133,23.785,3344.7,3.6534e-05,12.82275,140095.0,small,medium
136.541,10.0.104.9,10.0.102.12,42166,5001,TCP,10,127,cc6098c5,2026-04-11T17:03:17.641291,50,136,24.967,3420.49,3.835e-05,8.21625,28461.0,small,small
137.653,10.0.102.13,10.0.104.6,55676,8080,TCP,0,149,d4efb372,2026-04-11T17:03:18.752606,50,137,24.685,3445.18,3.7916e-05,8.84925,137860.0,small,medium
140.067,10.0.100.2,10.0.102.5,63640,8080,TCP,4,105,85b7ba60,2026-04-11T17:03:21.167482,50,140,26.111,3521.51,4.0107e-05,6.158250000000001,46238.0,small,small
141.343,10.0.102.5,10.0.100.2,58612,5003,TCP,1,96,7d8528a1,2026-04-11T17:03:22.443296,50,141,24.388,3545.9,3.7459e-05,3.4492499999999997,109249.0,small,medium
141.354,10.0.102.9,10.0.104.2,62867,80,TCP,1,119,bb1951a3,2026-04-11T17:03:22.453795,50,141,24.388,3545.9,3.7459e-05,6.52225,100431.0,small,small
144.059,10.0.104.9,10.0.100.2,64275,5001,OTHER,4,113,bfd4c2bd,2026-04-11T17:03:25.158647,50,144,24.56,3620.69,3.7725e-05,,,,medium
145.57,10.0.102.2,10.0.104.9,32345,443,TCP,1,148,2f363ee1,2026-04-11T17:03:26.670484,50,145,24.927,3645.62,3.8288e-05,16.375,1473799.0,medium,large
152.934,10.0.102.9,10.0.100.12,3068,5003,TCP,1,115,59616fe7,2026-04-11T17:03:34.033843,50,152,25.466,3821.42,3.9115e-05,9.83925,140548.0,small,medium
153.621,10.0.100.6,10.0.104.5,37384,5003,OTHER,0,115,8933e2be,2026-04-11T17:03:34.721314,50,153,24.132,3845.55,3.7067e-05,,,,medium
154.898,10.0.102.2,10.0.102.6,39286,8080,TCP,1,116,4fcfd1e4,2026-04-11T17:03:35.998451,50,154,24.15,3869.7,3.7094e-05,5.766249999999999,12671.0,small,small
156.192,10.0.100.2,10.0.100.9,45372,5003,OTHER,0,99,99205f7b,2026-04-11T17:03:37.291869,50,156,24.166,3919.93,3.7119e-05,,,,medium
158.653,10.0.100.5,10.0.102.12,30438,5003,TCP,0,85,94fef673,2026-04-11T17:03:39.753410,50,158,24.763,3969.1,3.8037e-05,4.6165,5984.0,small,small
158.82,10.0.100.5,10.0.100.12,32620,80,TCP,1,99,144e8823,2026-04-11T17:03:39.920188,50,158,24.763,3969.1,3.8037e-05,6.37,45068.0,small,small
159.077,10.0.102.12,10.0.104.5,1669,443,OTHER,2,84,6fc0cbfb,2026-04-11T17:03:40.177017,50,159,24.401,3993.5,3.7479e-05,,,,medium
160.187,10.0.100.12,10.0.100.5,63811,5001,TCP,1,108,0540637f,2026-04-11T17:03:41.287320,50,160,23.316,4016.82,3.5814e-05,11.2525,91747.0,small,small
161.048,10.0.104.9,10.0.102.6,37170,5001,TCP,1,127,b5991a23,2026-04-11T17:03:42.147876,50,161,26.025,4042.85,3.9974e-05,13.825000000000001,83836.0,small,small
162.356,10.0.100.13,10.0.100.5,28095,5001,TCP,1,112,8aae4706,2026-04-11T17:03:43.455855,50,162,24.483,4067.33,3.7606e-05,12.4145,63518.0,small,small
162.374,10.0.104.2,10.0.100.5,30907,443,OTHER,0,140,58fe67a4,2026-04-11T17:03:43.473776,50,162,24.483,4067.33,3.7606e-05,,,,medium
163.994,10.0.102.6,10.0.102.13,5013,8443,TCP,3,109,9882454c,2026-04-11T17:03:45.093966,50,163,24.777,4092.11,3.8058e-05,4.305,39359.0,small,small
166.034,10.0.102.9,10.0.104.5,7779,80,OTHER,3,116,eeabc7ff,2026-04-11T17:03:47.133541,50,166,23.798,4165.41,3.6554e-05,,,,medium
166.293,10.0.100.5,10.0.100.2,2856,5001,TCP,1,164,8bee13e1,2026-04-11T17:03:47.393256,50,166,23.798,4165.41,3.6554e-05,6.11775,117180.0,small,medium
166.366,10.0.104.6,10.0.102.12,31359,8443,TCP,0,127,c6c0f679,2026-04-11T17:03:47.465762,50,166,23.798,4165.41,3.6554e-05,5.5195,59516.0,small,small
168.786,10.0.100.9,10.0.100.13,58979,8080,TCP,0,98,b5d5dbc7,2026-04-11T17:03:49.886094,50,168,24.77,4214.98,3.8047e-05,5.89225,5995.0,small,small
169.261,10.0.100.13,10.0.102.13,35658,5003,OTHER,0,106,b084c9e5,2026-04-11T17:03:50.360742,50,169,25.667,4240.64,3.9424e-05,,,,medium
169.549,10.0.104.9,10.0.100.13,51508,5003,TCP,4,105,d0342ee5,2026-04-11T17:03:50.648538,50,169,25.667,4240.64,3.9424e-05,7.090999999999999,48395.0,small,small
170.67,10.0.104.6,10.0.100.12,42287,8080,OTHER,1,80,8debf396,2026-04-11T17:03:51.769536,50,170,24.726,4265.37,3.7979e-05,,,,medium
171.637,10.0.100.13,10.0.102.9,2637,5001,TCP,1,123,2938dea2,2026-04-11T17:03:52.737046,50,171,26.07,4291.44,4.0044e-05,6.28425,122094.0,small,medium
173.752,10.0.100.9,10.0.100.2,7962,8443,TCP,4,144,26b55485,2026-04-11T17:03:54.852205,50,173,25.159,4341.17,3.8644e-05,6.6395,36853.0,small,small
175.359,10.0.104.9,10.0.102.13,41446,8443,TCP,0,107,c7a644a7,2026-04-11T17:03:56.459495,50,175,25.56,4391.74,3.926e-05,4.7985,6942.0,small,small
175.399,10.0.102.6,10.0.104.5,27874,8080,TCP,1,109,f8b3667d,2026-04-11T17:03:56.499035,50,175,25.56,4391.74,3.926e-05,8.16375,98803.0,small,small
176.081,10.0.104.9,10.0.104.2,48314,443,TCP,1,138,9665a2e8,2026-04-11T17:03:57.180938,50,176,25.983,4417.72,3.991e-05,9.587250000000001,141037.0,small,medium
176.313,10.0.102.13,10.0.104.5,2340,80,TCP,0,89,5ff13436,2026-04-11T17:03:57.412980,50,176,25.983,4417.72,3.991e-05,11.525500000000001,13351.0,small,small
176.323,10.0.102.2,10.0.100.12,40775,8080,TCP,3,113,d63c1b4a,2026-04-11T17:03:57.423396,50,176,25.983,4417.72,3.991e-05,12.09825,128605.0,small,medium
176.584,10.0.104.9,10.0.100.2,12222,443,OTHER,2,112,cfbc27c2,2026-04-11T17:03:57.684159,50,176,25.983,4417.72,3.991e-05,,,,medium
184.963,10.0.102.2,10.0.100.5,17099,443,TCP,1,119,3914367a,2026-04-11T17:04:06.063473,50,184,24.352,4616.74,3.7405e-05,4.1282499999999995,38587.0,small,small
185.551,10.0.102.13,10.0.102.9,40327,5003,TCP,2,116,63b31e04,2026-04-11T17:04:06.651099,50,185,25.046,4641.78,3.847e-05,15.17625,137171.0,small,medium
185.729,10.0.100.13,10.0.104.6,2953,443,TCP,1,91,8e95a192,2026-04-11T17:04:06.829184,50,185,25.046,4641.78,3.847e-05,7.4864999999999995,82052.0,small,small
187.933,10.0.102.13,10.0.100.6,51261,8443,TCP,0,131,c3f9bd9b,2026-04-11T17:04:09.033037,50,187,25.529,4692.67,3.9212e-05,14.47875,131373.0,small,medium
191.08,10.0.100.6,10.0.100.5,22684,8080,TCP,2,145,5d6a16be,2026-04-11T17:04:12.179703,50,191,24.049,4790.8,3.694e-05,6.461,88346.0,small,small
191.859,10.0.104.2,10.0.100.13,51322,8443,OTHER,1,97,bfe59c18,2026-04-11T17:04:12.959028,50,191,24.049,4790.8,3.694e-05,,,,medium
192.715,10.0.104.9,10.0.102.9,53942,5003,TCP,2,132,b04093f4,2026-04-11T17:04:13.815038,50,192,23.928,4814.72,3.6753e-05,284.6175,12182772.0,large,large
194.112,10.0.104.6,10.0.100.6,13791,5003,OTHER,10,130,ba7486b6,2026-04-11T17:04:15.212486,50,194,24.41,4863.11,3.7495e-05,,,,medium
194.366,10.0.100.5,10.0.100.12,10658,5003,TCP,1,145,fcfef2ab,2026-04-11T17:04:15.465733,50,194,24.41,4863.11,3.7495e-05,2.4202500000000002,1492.0,small,small
195.916,10.0.102.2,10.0.102.12,33203,5001,TCP,1,136,81b3cff0,2026-04-11T17:04:17.015915,50,195,25.049,4888.16,3.8476e-05,11.850750000000001,1032822.0,medium,medium
196.092,10.0.102.9,10.0.100.6,57515,5001,TCP,1,121,c627b51a,2026-04-11T17:04:17.191570,50,196,24.572,4912.74,3.7743e-05,5.5055,14000.0,small,small
196.375,10.0.100.2,10.0.100.6,16111,5001,TCP,4,137,1f3f5544,2026-04-11T17:04:17.475373,50,196,24.572,4912.74,3.7743e-05,6.39975,10731.0,small,small
199.937,10.0.104.5,10.0.100.5,9446,5001,TCP,1,128,f6748c3c,2026-04-11T17:04:21.037405,50,199,25.965,4988.66,3.9882e-05,3.5244999999999997,67080.0,small,small
200.434,10.0.102.2,10.0.102.6,31554,8080,OTHER,4,114,cf806477,2026-04-11T17:04:21.534276,50,200,26.616,5015.27,4.0883e-05,,,,medium
202.762,10.0.104.6,10.0.102.2,4751,80,TCP,6,85,38c85f1c,2026-04-11T17:04:23.861772,50,202,24.62,5064.77,3.7817e-05,7.6842500000000005,96244.0,small,small
206.935,10.0.104.9,10.0.100.6,3829,8443,TCP,1,125,6f432fe7,2026-04-11T17:04:28.035266,50,206,24.503,5162.85,3.7637e-05,9.75625,95533.0,small,small
207.528,10.0.104.5,10.0.102.5,46752,5001,OTHER,1,130,50590e1e,2026-04-11T17:04:28.628046,50,207,25.514,5188.36,3.919e-05,,,,medium
208.313,10.0.104.2,10.0.100.13,22980,443,TCP,0,91,a3253b81,2026-04-11T17:04:29.413161,50,208,24.926,5213.29,3.8286e-05,25.825,1181477.0,medium,large
208.521,10.0.100.2,10.0.102.6,24376,443,OTHER,0,99,522fb447,2026-04-11T17:04:29.620707,50,208,24.926,5213.29,3.8286e-05,,,,medium
208.62,10.0.102.12,10.0.104.5,21105,8080,TCP,3,111,8d1b697f,2026-04-11T17:04:29.720342,50,208,24.926,5213.29,3.8286e-05,22.80425,35339.0,small,small
209.87,10.0.100.13,10.0.102.2,44959,5003,TCP,4,135,4b1d8e66,2026-04-11T17:04:30.970060,50,209,25.375,5238.66,3.8976e-05,198.5925,34349263.0,large,large
211.578,10.0.100.13,10.0.102.5,62014,8443,TCP,1,108,1195da82,2026-04-11T17:04:32.678244,50,211,24.918,5290.96,3.8274e-05,2.3975,93418.0,small,small
214.143,10.0.100.5,10.0.102.13,31655,80,TCP,1,134,405382fc,2026-04-11T17:04:35.243486,50,214,24.939,5366.0,3.8306e-05,5.61575,37000.0,small,small
214.71,10.0.104.9,10.0.100.13,53243,443,TCP,3,94,fc0c7095,2026-04-11T17:04:35.810171,50,214,24.939,5366.0,3.8306e-05,7.460999999999999,106416.0,small,medium
217.189,10.0.104.5,10.0.102.12,11382,443,OTHER,0,104,64eb7dcc,2026-04-11T17:04:38.289447,50,217,24.58,5440.54,3.7755e-05,,,,medium
218.968,10.0.102.9,10.0.100.2,21972,5003,TCP,0,148,4927c86c,2026-04-11T17:04:40.067967,50,218,24.476,5465.01,3.7595e-05,47.29275,782492.0,medium,medium
220.258,10.0.100.13,10.0.104.9,26838,5003,OTHER,5,105,163e245f,2026-04-11T17:04:41.357565,50,220,25.313,5514.9,3.8881e-05,,,,medium
224.743,10.0.100.5,10.0.102.12,56482,8443,TCP,0,173,8618f2c4,2026-04-11T17:04:45.842670,50,224,25.906,5618.09,3.9791e-05,9.4005,121182.0,small,medium
225.298,10.0.102.9,10.0.102.6,65051,80,TCP,0,141,056cc6be,2026-04-11T17:04:46.397879,50,225,26.701,5644.79,4.1012e-05,5.9675,37115.0,small,small
225.816,10.0.100.13,10.0.102.2,55598,443,OTHER,6,116,08e11a23,2026-04-11T17:04:46.915944,50,225,26.701,5644.79,4.1012e-05,,,,medium
226.092,10.0.102.13,10.0.100.12,46746,80,TCP,2,111,23b1e161,2026-04-11T17:04:47.191576,50,226,25.811,5670.6,3.9646e-05,20.86,82366.0,small,small
226.738,10.0.100.13,10.0.104.9,26785,80,TCP,4,116,24b9bd15,2026-04-11T17:04:47.838255,50,226,25.811,5670.6,3.9646e-05,5.99175,143543.0,small,medium
227.5,10.0.100.13,10.0.104.6,15696,5001,TCP,4,107,b05684c5,2026-04-11T17:04:48.599826,50,227,25.389,5695.99,3.8998e-05,10.26,664010.0,medium,medium
228.244,10.0.102.6,10.0.102.12,64859,5001,TCP,2,103,fc52c991,2026-04-11T17:04:49.343666,50,228,25.349,5721.34,3.8936e-05,1.20925,64406.0,small,small
228.671,10.0.100.13,10.0.102.2,40838,5001,OTHER,0,146,fa07dfb7,2026-04-11T17:04:49.771236,50,228,25.349,5721.34,3.8936e-05,,,,medium
228.775,10.0.102.13,10.0.100.6,52091,8443,TCP,0,118,dd716a6a,2026-04-11T17:04:49.874526,50,228,25.349,5721.34,3.8936e-05,102.615,4493520.0,large,large
229.28,10.0.104.6,10.0.102.9,5087,80,TCP,4,141,42c6edcc,2026-04-11T17:04:50.380435,50,229,25.04,5746.38,3.8461e-05,10.12725,142445.0,small,medium
229.437,10.0.104.9,10.0.104.5,27349,8443,OTHER,1,151,d373df4d,2026-04-11T17:04:50.536570,50,229,25.04,5746.38,3.8461e-05,,,,medium
229.894,10.0.102.9,10.0.100.12,4198,5003,TCP,1,125,42c5b924,2026-04-11T17:04:50.994082,50,229,25.04,5746.38,3.8461e-05,8.975249999999999,147850.0,small,medium
231.315,10.0.100.6,10.0.102.12,25146,5001,TCP,0,133,1ed49ad9,2026-04-11T17:04:52.415344,50,231,25.943,5797.78,3.9848e-05,16.48125,148844.0,small,medium
232.427,10.0.102.13,10.0.100.9,4474,8080,TCP,4,79,e82447eb,2026-04-11T17:04:53.527061,50,232,25.404,5823.18,3.9021e-05,5.73525,140899.0,small,medium
232.543,10.0.100.6,10.0.102.6,2574,5001,OTHER,0,114,e2f2cc25,2026-04-11T17:04:53.642935,50,232,25.404,5823.18,3.9021e-05,,,,medium
234.341,10.0.102.12,10.0.104.5,39128,5001,TCP,4,104,4302c6b5,2026-04-11T17:04:55.440845,50,234,25.039,5873.75,3.846e-05,2.6355,48797.0,small,small
234.446,10.0.102.2,10.0.104.9,52238,8080,TCP,8,107,5116631b,2026-04-11T17:04:55.545636,50,234,25.039,5873.75,3.846e-05,3.3179999999999996,87604.0,small,small
234.515,10.0.104.6,10.0.104.2,15530,5003,OTHER,1,113,43a86b15,2026-04-11T17:04:55.614947,50,234,25.039,5873.75,3.846e-05,,,,medium
236.18,10.0.104.9,10.0.100.13,47365,5001,TCP,6,82,62378f4e,2026-04-11T17:04:57.280208,50,236,25.018,5923.57,3.8428e-05,3.8622499999999995,84368.0,small,small
236.668,10.0.104.9,10.0.102.9,52722,8080,TCP,0,114,f43c7e4d,2026-04-11T17:04:57.768488,50,236,25.018,5923.57,3.8428e-05,5.61925,30577.0,small,small
242.783,10.0.100.12,10.0.102.6,29155,5003,OTHER,0,113,cb862636,2026-04-11T17:05:03.882654,50,242,25.312,6073.16,3.888e-05,,,,medium
244.567,10.0.102.2,10.0.104.9,32951,5003,OTHER,8,109,aeda8d8a,2026-04-11T17:05:05.667278,50,244,24.714,6122.46,3.7961e-05,,,,medium
246.18,10.0.102.9,10.0.100.12,30646,80,TCP,6,119,bf047928,2026-04-11T17:05:07.279748,50,246,24.795,6171.92,3.8086e-05,11.358,148210.0,small,medium
248.108,10.0.102.12,10.0.100.5,8697,5003,TCP,1,103,81dbbe4c,2026-04-11T17:05:09.207538,50,248,24.313,6221.7,3.7345e-05,14.491750000000001,97993.0,small,small
249.15,10.0.102.5,10.0.100.9,22557,5001,TCP,4,79,2375b255,2026-04-11T17:05:10.249917,50,249,25.195,6246.89,3.87e-05,12.777750000000001,120037.0,small,medium
0.1,10.0.104.5,10.0.100.13,56742,80,TCP,9,174,15635e63,2026-04-11T17:01:01.200262,70,0,35.702,35.7,5.4839e-05,18.45,10996.0,small,small
0.972,10.0.104.5,10.0.100.6,37113,443,TCP,9,168,63c00543,2026-04-11T17:01:02.071533,70,0,35.702,35.7,5.4839e-05,14.190099999999997,1672.0,small,small
1.276,10.0.104.2,10.0.102.2,62593,8080,TCP,1,180,960a880c,2026-04-11T17:01:02.376105,70,1,36.334,72.04,5.5809e-05,12.511149999999999,53186.0,small,small
1.318,10.0.102.9,10.0.100.13,57452,5001,TCP,1,174,de40098b,2026-04-11T17:01:02.417520,70,1,36.334,72.04,5.5809e-05,19.30895,84839.0,small,small
1.802,10.0.102.5,10.0.100.2,2224,5003,TCP,0,173,56721706,2026-04-11T17:01:02.901598,70,1,36.334,72.04,5.5809e-05,20.075,128414.0,small,medium
1.938,10.0.102.2,10.0.104.9,39235,5003,TCP,6,178,12a2297b,2026-04-11T17:01:03.038357,70,1,36.334,72.04,5.5809e-05,55.15729999999999,55803.0,small,small
7.871,10.0.100.5,10.0.102.9,17218,80,TCP,4,151,afab9da5,2026-04-11T17:01:08.971307,70,7,35.91,279.93,5.5157e-05,520.1351999999999,1261067.0,medium,large
8.798,10.0.104.9,10.0.100.9,29394,80,TCP,7,195,bf50f42c,2026-04-11T17:01:09.898250,70,8,36.857,316.79,5.6612e-05,17.6013,37726.0,small,small
9.056,10.0.100.9,10.0.102.6,27981,5001,TCP,3,204,b3a73622,2026-04-11T17:01:10.155587,70,9,34.537,351.33,5.3049e-05,16.6296,16523.0,small,small
