timestamp_s,src_ip,dst_ip,src_port,dst_port,protocol,queue_depth_bytes,tx_link_util_0_255,flow_hash,datetime_iso,load_percent,time_sec,probes_per_sec,total_probes,overhead,fct_ms,flow_size_bytes,flow_type
127.233,10.0.105.12,10.0.102.6,50693,5002,TCP,0,116,8c37f692,2026-04-11T17:03:08.232689,50,127,5.015,86.31,2.5008e-05,3.183,9040.0,small
127.403,10.0.106.14,224.0.0.1,0,0,OTHER,0,6,7b39a362,2026-04-11T17:03:08.402929,50,127,5.13,87.18,2.6052e-05,,,
127.487,10.0.107.16,10.0.102.6,61852,5001,TCP,1,138,3c43c95e,2026-04-11T17:03:08.487135,50,127,4.881,87.59,2.5938e-05,7.09,725750.0,medium
127.665,10.0.105.11,10.0.105.12,62431,5003,TCP,1,123,b734b066,2026-04-11T17:03:08.665222,50,127,4.794,88.45,2.5293e-05,1.952,9723.0,small
127.836,10.0.106.14,224.0.0.1,0,0,OTHER,0,6,7b39a362,2026-04-11T17:03:08.836400,50,127,4.928,89.29,2.5522e-05,,,
127.922,10.0.103.7,224.0.0.1,0,0,OTHER,0,3,e018ff0c,2026-04-11T17:03:08.922272,50,127,4.971,89.72,2.6241e-05,,,
128.181,10.0.107.15,10.0.100.2,56101,5002,TCP,0,136,2c0495d8,2026-04-11T17:03:09.180996,50,128,5.112,91.04,2.4651e-05,1.906,1645.0,small
128.551,10.0.105.11,10.0.105.12,62431,5003,TCP,0,119,b734b066,2026-04-11T17:03:09.550580,50,128,5.263,92.99,2.4719e-05,2.784,9723.0,small
128.607,10.0.107.15,10.0.102.5,55711,5001,TCP,1,132,0574fcf5,2026-04-11T17:03:09.606802,50,128,4.957,93.26,2.6781e-05,1.932,6647.0,small
129.111,10.0.101.4,10.0.103.8,60345,5003,TCP,2,133,1af8fb2b,2026-04-11T17:03:10.111154,50,129,4.865,95.72,2.586e-05,2.961,11774.0,small
130.518,10.0.100.1,10.0.103.8,62002,5001,TCP,3,134,4d5a6535,2026-04-11T17:03:11.518276,50,130,5.066,102.85,2.5954e-05,2.274,6144.0,small
130.748,10.0.106.13,10.0.101.4,60387,5002,TCP,0,126,eac5fb97,2026-04-11T17:03:11.747680,50,130,5.198,104.04,2.6304e-05,3.047,4066.0,small
131.409,10.0.102.5,10.0.102.6,51768,5001,TCP,0,144,0eaac3c9,2026-04-11T17:03:12.409222,50,131,5.041,107.37,2.6296e-05,2.479,2438.0,small
131.68,10.0.105.11,10.0.105.12,62431,5003,TCP,0,135,b734b066,2026-04-11T17:03:12.679970,50,131,4.967,108.72,2.5687e-05,1.99,9723.0,small
131.902,10.0.102.5,10.0.102.6,51768,5001,TCP,2,126,0eaac3c9,2026-04-11T17:03:12.901904,50,131,5.017,109.83,2.5049e-05,3.092,2438.0,small
131.913,10.0.107.16,10.0.100.1,64461,5001,TCP,0,136,44962929,2026-04-11T17:03:12.912539,50,131,5.142,109.89,2.5746e-05,2.722,4701.0,small
131.931,10.0.105.12,10.0.103.8,58519,5001,TCP,1,117,d66367c1,2026-04-11T17:03:12.930635,50,131,4.819,109.97,2.6511e-05,1.924,10154.0,small
132.117,10.0.100.2,10.0.102.6,50005,5001,TCP,2,145,9957d076,2026-04-11T17:03:13.117418,50,132,5.195,110.94,2.5418e-05,3.059,13233.0,small
132.181,10.0.107.16,10.0.102.6,61852,5001,TCP,0,120,3c43c95e,2026-04-11T17:03:13.181384,50,132,5.189,111.28,2.5728e-05,12.577,725750.0,medium
132.39,10.0.107.15,10.0.100.2,56101,5002,TCP,2,118,2c0495d8,2026-04-11T17:03:13.390226,50,132,5.232,112.37,2.6674e-05,2.475,1645.0,small
132.575,10.0.102.6,10.0.101.3,57244,5001,TCP,2,110,e4a8ef85,2026-04-11T17:03:13.574684,50,132,4.875,113.27,2.6124e-05,2.23,5417.0,small
132.576,10.0.107.16,10.0.106.14,56413,5002,TCP,0,138,297aab7d,2026-04-11T17:03:13.576421,50,132,4.754,113.28,2.6612e-05,1.751,25479.0,small
132.577,10.0.101.3,224.0.0.1,0,0,OTHER,0,8,e64c1c74,2026-04-11T17:03:13.577456,50,132,4.78,113.28,2.6079e-05,,,
132.636,10.0.107.16,10.0.100.1,64461,5001,TCP,0,124,44962929,2026-04-11T17:03:13.635626,50,132,5.016,113.57,2.5244e-05,2.891,4701.0,small
132.68,10.0.106.14,10.0.103.7,59393,5001,TCP,4,135,1388d2f2,2026-04-11T17:03:13.680156,50,132,4.976,113.79,2.5584e-05,2.415,41000.0,small
132.718,10.0.107.16,10.0.100.1,64461,5001,TCP,3,133,44962929,2026-04-11T17:03:13.717803,50,132,5.193,113.99,2.5786e-05,2.683,4701.0,small
133.013,10.0.107.15,10.0.100.2,56101,5002,TCP,0,124,2c0495d8,2026-04-11T17:03:14.013092,50,133,4.789,115.4,2.4752e-05,2.995,1645.0,small
133.198,10.0.102.6,10.0.101.3,57244,5001,TCP,0,119,e4a8ef85,2026-04-11T17:03:14.198158,50,133,4.881,116.31,2.6451e-05,1.564,5417.0,small
133.213,10.0.101.4,10.0.106.14,50915,5001,TCP,0,123,0de134d8,2026-04-11T17:03:14.213242,50,133,5.127,116.39,2.7186e-05,1.938,3547.0,small
133.279,10.0.104.10,10.0.107.16,55134,5002,TCP,0,136,3220ea75,2026-04-11T17:03:14.278708,50,133,4.901,116.71,2.5075e-05,3.198,2569.0,small
133.286,10.0.107.16,10.0.100.2,58149,5001,TCP,0,129,d512258f,2026-04-11T17:03:14.286383,50,133,5.053,116.74,2.5155e-05,3.398,10949.0,small
133.466,10.0.107.16,10.0.100.2,58149,5001,TCP,1,125,d512258f,2026-04-11T17:03:14.465905,50,133,4.8,117.61,2.5519e-05,3.142,10949.0,small
133.659,10.0.107.16,10.0.100.1,64461,5001,TCP,0,133,44962929,2026-04-11T17:03:14.659172,50,133,5.226,118.62,2.5125e-05,1.953,4701.0,small
133.667,10.0.102.6,10.0.103.7,54327,5001,TCP,0,141,9e2dc308,2026-04-11T17:03:14.666703,50,133,4.964,118.65,2.5579e-05,2.574,3458.0,small
133.797,10.0.105.12,10.0.100.1,52910,5002,TCP,0,120,f74ca6d2,2026-04-11T17:03:14.796709,50,133,4.908,119.29,2.5434e-05,2.673,7817.0,small
133.801,10.0.104.10,10.0.103.7,60469,5002,TCP,0,118,696bfda7,2026-04-11T17:03:14.801251,50,133,5.092,119.32,2.6405e-05,37.75,13555583.0,large
134.35,10.0.106.13,224.0.0.1,0,0,OTHER,0,6,31161442,2026-04-11T17:03:15.349797,50,134,5.137,122.13,2.4844e-05,,,
134.411,10.0.100.1,224.0.0.1,0,0,OTHER,1,7,b5bfd26b,2026-04-11T17:03:15.410639,50,134,5.276,122.45,2.5076e-05,,,
134.426,10.0.104.10,224.0.0.1,0,0,OTHER,0,8,06efb7ce,2026-04-11T17:03:15.425915,50,134,4.813,122.53,2.4622e-05,,,
134.501,10.0.100.2,224.0.0.1,0,0,OTHER,0,2,727e1632,2026-04-11T17:03:15.500749,50,134,4.778,122.89,2.4475e-05,,,
134.926,10.0.102.5,10.0.102.6,61681,5001,TCP,0,124,ee3a3f82,2026-04-11T17:03:15.926032,50,134,5.142,125.07,2.6613e-05,1.45,2138.0,small
134.994,10.0.101.4,10.0.106.14,50915,5001,TCP,4,145,0de134d8,2026-04-11T17:03:15.993714,50,134,5.115,125.42,2.6301e-05,1.842,3547.0,small
135.006,10.0.101.4,10.0.107.16,56624,5003,TCP,1,128,0042f8bf,2026-04-11T17:03:16.005647,50,135,4.809,125.48,2.5581e-05,3.311,98304.0,small
135.364,10.0.102.5,10.0.103.8,60498,5001,TCP,3,131,3a032a89,2026-04-11T17:03:16.363764,50,135,5.057,127.29,2.564e-05,3.635,5632.0,small
135.466,10.0.106.14,224.0.0.1,0,0,OTHER,0,7,7b39a362,2026-04-11T17:03:16.466430,50,135,4.76,127.78,2.7221e-05,,,
135.559,10.0.107.16,224.0.0.1,0,0,OTHER,0,8,a5246343,2026-04-11T17:03:16.558674,50,135,5.198,128.25,2.5714e-05,,,
135.824,10.0.107.16,10.0.100.1,64461,5001,TCP,3,136,44962929,2026-04-11T17:03:16.824152,50,135,5.202,129.64,2.6927e-05,2.356,4701.0,small
135.899,10.0.104.10,10.0.103.7,60469,5002,TCP,1,113,696bfda7,2026-04-11T17:03:16.899247,50,135,5.296,130.03,2.5433e-05,33.037,13555583.0,large
136.046,10.0.101.4,10.0.107.16,56624,5003,TCP,14,137,0042f8bf,2026-04-11T17:03:17.046066,50,136,4.747,130.73,2.529e-05,2.051,98304.0,small
136.097,10.0.101.4,10.0.103.8,60345,5003,TCP,1,133,1af8fb2b,2026-04-11T17:03:17.097237,50,136,5.072,130.99,2.5707e-05,3.586,11774.0,small
136.563,10.0.107.16,10.0.106.14,56413,5002,TCP,4,128,297aab7d,2026-04-11T17:03:17.562519,50,136,5.289,133.45,2.6389e-05,3.623,25479.0,small
136.686,10.0.107.16,10.0.100.1,64461,5001,TCP,2,128,44962929,2026-04-11T17:03:17.686033,50,136,4.952,134.06,2.4834e-05,2.214,4701.0,small
136.69,10.0.102.6,224.0.0.1,0,0,OTHER,0,7,5282c541,2026-04-11T17:03:17.690456,50,136,4.999,134.08,2.546e-05,,,
136.828,10.0.102.5,10.0.102.6,61681,5001,TCP,0,138,ee3a3f82,2026-04-11T17:03:17.827595,50,136,5.056,134.78,2.5809e-05,2.901,2138.0,small
137.511,10.0.102.6,224.0.0.1,0,0,OTHER,0,6,5282c541,2026-04-11T17:03:18.510744,50,137,5.212,138.34,2.546e-05,,,
137.637,10.0.102.6,10.0.101.3,57244,5001,TCP,0,121,e4a8ef85,2026-04-11T17:03:18.637372,50,137,5.078,138.98,2.4701e-05,2.14,5417.0,small
137.697,10.0.107.15,10.0.102.5,55711,5001,TCP,0,142,0574fcf5,2026-04-11T17:03:18.697378,50,137,5.04,139.28,2.4851e-05,3.041,6647.0,small
137.847,10.0.105.12,10.0.102.6,50693,5002,TCP,1,122,8c37f692,2026-04-11T17:03:18.847318,50,137,5.299,140.08,2.5708e-05,4.116,9040.0,small
137.938,10.0.102.5,224.0.0.1,0,0,OTHER,0,4,19b19002,2026-04-11T17:03:18.938231,50,137,4.936,140.53,2.5604e-05,,,
138.108,10.0.102.5,10.0.102.6,61681,5001,TCP,0,126,ee3a3f82,2026-04-11T17:03:19.107757,50,138,5.019,141.38,2.6493e-05,1.958,2138.0,small
138.227,10.0.105.12,224.0.0.1,0,0,OTHER,0,5,059ac9ec,2026-04-11T17:03:19.227202,50,138,4.81,141.95,2.6283e-05,,,
138.389,10.0.101.4,10.0.106.13,49737,5002,TCP,0,121,ea52d5fb,2026-04-11T17:03:19.389337,50,138,5.224,142.8,2.4335e-05,35.827,54565159.0,large
138.49,10.0.100.2,224.0.0.1,0,0,OTHER,0,8,727e1632,2026-04-11T17:03:19.490104,50,138,5.112,143.31,2.5681e-05,,,
138.79,10.0.102.6,224.0.0.1,0,0,OTHER,0,7,5282c541,2026-04-11T17:03:19.789758,50,138,4.95,144.8,2.5469e-05,,,
138.906,10.0.103.7,10.0.103.8,55121,5002,TCP,2,120,1ae17722,2026-04-11T17:03:19.906198,50,138,5.001,145.38,2.4397e-05,3.405,27622.0,small
138.917,10.0.104.10,10.0.107.16,55134,5002,TCP,0,133,3220ea75,2026-04-11T17:03:19.916508,50,138,5.11,145.43,2.5425e-05,2.603,2569.0,small
138.929,10.0.100.1,10.0.103.8,62002,5001,TCP,1,132,4d5a6535,2026-04-11T17:03:19.928516,50,138,5.03,145.49,2.4975e-05,2.154,6144.0,small
138.94,10.0.102.5,10.0.103.8,60498,5001,TCP,1,113,3a032a89,2026-04-11T17:03:19.940110,50,138,5.108,145.55,2.659e-05,2.8,5632.0,small
139.191,10.0.102.5,10.0.104.10,53948,5002,TCP,1,135,34082cb8,2026-04-11T17:03:20.191440,50,139,4.817,146.76,2.4649e-05,0.97,13331.0,small
139.281,10.0.107.15,10.0.102.5,55711,5001,TCP,0,125,0574fcf5,2026-04-11T17:03:20.281127,50,139,4.994,147.21,2.5231e-05,2.757,6647.0,small
139.389,10.0.107.15,10.0.100.2,56101,5002,TCP,0,120,2c0495d8,2026-04-11T17:03:20.389408,50,139,5.152,147.77,2.4484e-05,2.707,1645.0,small
139.397,10.0.101.4,10.0.106.14,50915,5001,TCP,0,120,0de134d8,2026-04-11T17:03:20.396718,50,139,5.178,147.81,2.4969e-05,2.672,3547.0,small
139.592,10.0.101.4,10.0.103.8,60345,5003,TCP,0,130,1af8fb2b,2026-04-11T17:03:20.591892,50,139,5.24,148.83,2.4704e-05,3.662,11774.0,small
139.816,10.0.105.12,10.0.102.5,58621,5002,TCP,2,119,f8ce95da,2026-04-11T17:03:20.816011,50,139,4.873,149.92,2.5973e-05,3.81,5729.0,small
140.318,10.0.103.7,10.0.101.3,52268,5002,TCP,0,121,bf9da9e9,2026-04-11T17:03:21.317643,50,140,4.925,152.39,2.5623e-05,11.568,1134223.0,medium
140.782,10.0.104.10,10.0.107.16,55134,5002,TCP,0,122,3220ea75,2026-04-11T17:03:21.781809,50,140,5.018,154.72,2.6681e-05,2.487,2569.0,small
141.094,10.0.107.16,10.0.106.14,56413,5002,TCP,1,135,297aab7d,2026-04-11T17:03:22.094405,50,141,5.027,156.29,2.5884e-05,2.235,25479.0,small
141.194,10.0.105.11,224.0.0.1,0,0,OTHER,0,6,33a435ee,2026-04-11T17:03:22.194214,50,141,5.245,156.82,2.6628e-05,,,
141.207,10.0.103.7,10.0.101.3,52268,5002,TCP,0,130,bf9da9e9,2026-04-11T17:03:22.206898,50,141,4.764,156.88,2.4964e-05,12.036,1134223.0,medium
141.22,10.0.100.2,10.0.102.6,50005,5001,TCP,0,130,9957d076,2026-04-11T17:03:22.219685,50,141,4.844,156.94,2.6563e-05,1.942,13233.0,small
141.474,10.0.102.5,10.0.102.6,51768,5001,TCP,0,127,0eaac3c9,2026-04-11T17:03:22.473529,50,141,5.069,158.23,2.6317e-05,2.644,2438.0,small
142.088,10.0.102.5,10.0.104.10,53948,5002,TCP,0,141,34082cb8,2026-04-11T17:03:23.088448,50,142,5.076,161.35,2.6863e-05,2.244,13331.0,small
142.108,10.0.107.16,10.0.106.14,56413,5002,TCP,0,140,297aab7d,2026-04-11T17:03:23.108280,50,142,5.167,161.45,2.5453e-05,2.966,25479.0,small
142.159,10.0.107.16,10.0.106.14,56413,5002,TCP,0,136,297aab7d,2026-04-11T17:03:23.159449,50,142,5.018,161.71,2.646e-05,2.824,25479.0,small
142.735,10.0.107.16,10.0.102.6,61852,5001,TCP,0,128,3c43c95e,2026-04-11T17:03:23.735449,50,142,4.75,164.44,2.4781e-05,13.425,725750.0,medium
142.792,10.0.102.5,10.0.103.8,60498,5001,TCP,4,136,3a032a89,2026-04-11T17:03:23.791579,50,142,4.839,164.71,2.5585e-05,2.615,5632.0,small
142.845,10.0.106.14,10.0.103.7,59393,5001,TCP,1,146,1388d2f2,2026-04-11T17:03:23.844855,50,142,5.267,164.99,2.4237e-05,1.694,41000.0,small
142.864,10.0.107.16,10.0.102.6,61852,5001,TCP,0,120,3c43c95e,2026-04-11T17:03:23.864016,50,142,5.027,165.09,2.6125e-05,7.46,725750.0,medium
143.413,10.0.102.6,224.0.0.1,0,0,OTHER,0,6,5282c541,2026-04-11T17:03:24.412560,50,143,5.002,167.83,2.598e-05,,,
143.505,10.0.102.5,10.0.103.8,60498,5001,TCP,0,140,3a032a89,2026-04-11T17:03:24.505489,50,143,5.171,168.31,2.4416e-05,2.691,5632.0,small
143.953,10.0.103.7,10.0.103.8,55121,5002,TCP,0,115,1ae17722,2026-04-11T17:03:24.952704,50,143,5.086,170.59,2.5088e-05,2.635,27622.0,small
144.283,10.0.107.15,224.0.0.1,0,0,OTHER,0,6,bf41fc47,2026-04-11T17:03:25.283068,50,144,5.019,172.25,2.5473e-05,,,
144.377,10.0.101.4,224.0.0.1,0,0,OTHER,0,6,38dc0d27,2026-04-11T17:03:25.376652,50,144,4.983,172.71,2.5754e-05,,,
144.59,10.0.105.11,224.0.0.1,0,0,OTHER,0,8,33a435ee,2026-04-11T17:03:25.589883,50,144,5.072,173.8,2.6686e-05,,,
144.76,10.0.103.7,10.0.103.8,55121,5002,TCP,3,124,1ae17722,2026-04-11T17:03:25.759635,50,144,5.066,174.66,2.6281e-05,1.204,27622.0,small
144.781,10.0.102.5,10.0.103.8,60498,5001,TCP,0,122,3a032a89,2026-04-11T17:03:25.781110,50,144,5.145,174.77,2.5648e-05,4.199,5632.0,small
144.99,10.0.106.13,10.0.101.4,60387,5002,TCP,1,136,eac5fb97,2026-04-11T17:03:25.990270,50,144,5.029,175.82,2.7111e-05,1.813,4066.0,small
145.335,10.0.102.5,10.0.103.8,60498,5001,TCP,0,120,3a032a89,2026-04-11T17:03:26.335296,50,145,5.024,177.55,2.5977e-05,2.516,5632.0,small
145.938,10.0.101.4,10.0.107.16,56624,5003,TCP,0,119,0042f8bf,2026-04-11T17:03:26.937842,50,145,4.904,180.51,2.7146e-05,2.655,98304.0,small
145.956,10.0.101.4,10.0.107.16,56624,5003,TCP,0,124,0042f8bf,2026-04-11T17:03:26.955846,50,145,5.079,180.6,2.5767e-05,2.713,98304.0,small
146.14,10.0.102.5,10.0.104.10,53948,5002,TCP,0,135,34082cb8,2026-04-11T17:03:27.139527,50,146,4.966,181.51,2.5594e-05,2.359,13331.0,small
146.185,10.0.106.13,224.0.0.1,0,0,OTHER,0,4,31161442,2026-04-11T17:03:27.185243,50,146,4.964,181.74,2.5399e-05,,,
146.208,10.0.107.16,10.0.102.6,61852,5001,TCP,0,108,3c43c95e,2026-04-11T17:03:27.208376,50,146,4.932,181.85,2.5518e-05,6.799,725750.0,medium
146.309,10.0.107.16,10.0.100.1,64461,5001,TCP,1,125,44962929,2026-04-11T17:03:27.309104,50,146,4.869,182.34,2.59e-05,4.087,4701.0,small
146.324,10.0.102.5,10.0.102.6,51768,5001,TCP,1,129,0eaac3c9,2026-04-11T17:03:27.323808,50,146,5.011,182.41,2.5285e-05,2.686,2438.0,small
146.387,10.0.100.1,10.0.103.8,62002,5001,TCP,0,133,4d5a6535,2026-04-11T17:03:27.386572,50,146,5.194,182.74,2.6215e-05,1.953,6144.0,small
146.393,10.0.101.4,10.0.106.14,50915,5001,TCP,0,146,0de134d8,2026-04-11T17:03:27.393316,50,146,4.932,182.77,2.4912e-05,1.382,3547.0,small
146.396,10.0.101.4,10.0.106.13,49737,5002,TCP,0,128,ea52d5fb,2026-04-11T17:03:27.395547,50,146,5.031,182.79,2.6464e-05,40.665,54565159.0,large
146.62,10.0.107.16,10.0.106.14,56413,5002,TCP,3,123,297aab7d,2026-04-11T17:03:27.620122,50,146,4.965,183.9,2.5168e-05,5.606,25479.0,small
146.666,10.0.100.1,10.0.103.8,62002,5001,TCP,0,116,4d5a6535,2026-04-11T17:03:27.665996,50,146,4.903,184.13,2.5191e-05,2.93,6144.0,small
146.676,10.0.107.16,10.0.106.14,56413,5002,TCP,0,118,297aab7d,2026-04-11T17:03:27.676037,50,146,5.112,184.18,2.6083e-05,1.726,25479.0,small
146.691,10.0.101.4,10.0.106.13,49737,5002,TCP,2,135,ea52d5fb,2026-04-11T17:03:27.690997,50,146,4.932,184.25,2.5076e-05,32.233,54565159.0,large
146.702,10.0.100.2,10.0.102.6,50005,5001,TCP,0,126,9957d076,2026-04-11T17:03:27.702253,50,146,4.948,184.31,2.6378e-05,2.234,13233.0,small
160.1,10.0.106.13,10.0.103.8,65072,5001,TCP,2,168,17d515ff,2026-04-11T17:03:41.100000,70,160,5.04,0.01,2.5415e-05,8.811,36844.0,small
160.392,10.0.100.2,10.0.104.10,55129,5002,TCP,2,181,bacab7e2,2026-04-11T17:03:41.392296,70,160,5.2,1.52,2.4505e-05,4.322,15226.0,small
160.449,10.0.103.7,10.0.106.13,59134,5001,TCP,4,175,b758d9fa,2026-04-11T17:03:41.448613,70,160,4.815,1.8,2.54e-05,7.246,1589.0,small
160.467,10.0.104.10,224.0.0.1,0,0,OTHER,0,6,06efb7ce,2026-04-11T17:03:41.466899,70,160,5.278,1.89,2.6383e-05,,,
160.469,10.0.102.5,10.0.102.6,60421,8443,TCP,1,165,f6ef520b,2026-04-11T17:03:41.469156,70,160,4.955,1.9,2.6157e-05,4.337,24313.0,small
160.785,10.0.105.11,224.0.0.1,0,0,OTHER,0,8,33a435ee,2026-04-11T17:03:41.785411,70,160,4.959,3.47,2.5728e-05,,,
160.79,10.0.101.4,10.0.102.5,57173,8080,TCP,0,183,8f98b717,2026-04-11T17:03:41.789687,70,160,5.195,3.49,2.4707e-05,7.329,2364.0,small
160.801,10.0.103.8,10.0.104.9,54084,8443,TCP,0,183,4c439e21,2026-04-11T17:03:41.800616,70,160,5.223,3.55,2.488e-05,34.174,304277.0,medium
161.104,10.0.102.6,10.0.106.13,63712,5001,TCP,0,170,94f03553,2026-04-11T17:03:42.103720,70,161,4.923,5.04,2.6943e-05,7.126,30792.0,small
161.121,10.0.102.6,10.0.106.13,63712,5001,TCP,0,180,94f03553,2026-04-11T17:03:42.121375,70,161,4.672,5.13,2.5413e-05,5.979,30792.0,small
161.13,10.0.104.10,10.0.103.8,56550,5001,TCP,0,167,85267ac5,2026-04-11T17:03:42.129514,70,161,4.819,5.17,2.5003e-05,6.449,3846.0,small
161.542,10.0.103.7,10.0.101.3,49418,5002,TCP,0,191,6db555ea,2026-04-11T17:03:42.542361,70,161,5.009,7.23,2.4128e-05,6.096,19929.0,small
161.691,10.0.102.5,10.0.106.14,50027,5001,TCP,3,177,7b33ca63,2026-04-11T17:03:42.690629,70,161,4.946,7.97,2.5465e-05,21.177,531710.0,medium
161.708,10.0.107.16,224.0.0.1,0,0,OTHER,0,8,a5246343,2026-04-11T17:03:42.707623,70,161,5.089,8.05,2.4308e-05,,,
161.727,10.0.102.6,10.0.105.11,60904,5001,TCP,0,178,2a7e0151,2026-04-11T17:03:42.726589,70,161,4.881,8.15,2.7249e-05,7.887,2726.0,small
161.912,10.0.105.12,10.0.101.4,56246,5001,TCP,0,168,45ee8000,2026-04-11T17:03:42.911707,70,161,5.131,9.1,2.4021e-05,80.583,10476580.0,large
161.994,10.0.101.3,224.0.0.1,0,0,OTHER,0,8,e64c1c74,2026-04-11T17:03:42.994112,70,161,5.141,9.52,2.5555e-05,,,
162.485,10.0.107.16,10.0.105.11,62575,8080,TCP,0,175,a291f5c2,2026-04-11T17:03:43.484563,70,162,5.047,11.99,2.5365e-05,6.835,3547.0,small
162.511,10.0.103.8,10.0.107.16,52280,5001,TCP,0,178,ea154d64,2026-04-11T17:03:43.511197,70,162,4.986,12.13,2.614e-05,40.906,22215713.0,large
162.628,10.0.102.5,10.0.106.13,52968,5001,TCP,0,201,f12159f0,2026-04-11T17:03:43.627592,70,162,4.939,12.7,2.5978e-05,26.008,784310.0,medium
162.896,10.0.106.14,10.0.103.7,65228,5001,TCP,1,190,6ad69d7d,2026-04-11T17:03:43.896312,70,162,5.028,14.05,2.6181e-05,19.645,755247.0,medium
162.922,10.0.105.12,10.0.101.4,56711,5002,TCP,1,192,d27514f6,2026-04-11T17:03:43.921605,70,162,4.994,14.18,2.6315e-05,6.722,13866.0,small
163.096,10.0.107.15,224.0.0.1,0,0,OTHER,0,7,bf41fc47,2026-04-11T17:03:44.096388,70,163,5.128,15.08,2.5501e-05,,,
163.357,10.0.105.12,10.0.101.4,56246,5001,TCP,1,174,45ee8000,2026-04-11T17:03:44.356838,70,163,5.206,16.43,2.4029e-05,60.565,10476580.0,large
163.372,10.0.102.6,10.0.105.11,60904,5001,TCP,2,172,2a7e0151,2026-04-11T17:03:44.371760,70,163,4.889,16.5,2.6135e-05,6.705,2726.0,small
163.525,10.0.104.9,10.0.100.1,54968,5002,TCP,1,160,5f25f0b0,2026-04-11T17:03:44.524615,70,163,4.691,17.22,2.5849e-05,19.328,771025.0,medium
163.533,10.0.105.11,10.0.101.3,62644,8080,TCP,1,197,a9ee7d68,2026-04-11T17:03:44.532958,70,163,5.095,17.26,2.4981e-05,8.712,218382.0,medium
163.657,10.0.100.2,224.0.0.1,0,0,OTHER,0,7,727e1632,2026-04-11T17:03:44.656579,70,163,4.907,17.87,2.5961e-05,,,
163.977,10.0.106.13,10.0.102.5,58726,5001,TCP,1,174,885ad7f9,2026-04-11T17:03:44.976651,70,163,4.892,19.44,2.5571e-05,5.779,1630.0,small
164.539,10.0.104.9,224.0.0.1,0,0,OTHER,0,8,0f24eb4f,2026-04-11T17:03:45.538671,70,164,5.079,22.29,2.4976e-05,,,
165.003,10.0.104.9,224.0.0.1,0,0,OTHER,0,8,0f24eb4f,2026-04-11T17:03:46.003043,70,165,4.966,24.6,2.4993e-05,,,
165.082,10.0.103.8,10.0.102.6,58861,8443,TCP,0,179,bd7a002a,2026-04-11T17:03:46.081721,70,165,4.847,24.98,2.5197e-05,5.729,5829.0,small
165.089,10.0.102.6,10.0.105.11,60904,5001,TCP,0,175,2a7e0151,2026-04-11T17:03:46.088674,70,165,4.913,25.01,2.4373e-05,5.111,2726.0,small
165.258,10.0.101.4,10.0.100.1,55171,5002,TCP,0,180,8dfd4afa,2026-04-11T17:03:46.257651,70,165,4.853,25.83,2.594e-05,4.159,63601.0,small
165.286,10.0.105.12,224.0.0.1,0,0,OTHER,0,8,059ac9ec,2026-04-11T17:03:46.286220,70,165,5.183,25.98,2.6754e-05,,,
166.088,10.0.106.14,224.0.0.1,0,0,OTHER,0,8,7b39a362,2026-04-11T17:03:47.088319,70,166,4.604,29.67,2.5706e-05,,,
166.653,10.0.103.7,10.0.106.13,59134,5001,TCP,0,179,b758d9fa,2026-04-11T17:03:47.653199,70,166,5.322,32.68,2.711e-05,6.277,1589.0,small
167.428,10.0.107.15,10.0.103.8,50326,5002,TCP,1,181,874ab4c1,2026-04-11T17:03:48.428120,70,167,4.848,36.44,2.5464e-05,7.978,20400.0,small
167.799,10.0.106.14,10.0.103.7,65228,5001,TCP,6,181,6ad69d7d,2026-04-11T17:03:48.799362,70,167,4.975,38.28,2.6909e-05,17.809,755247.0,medium
167.818,10.0.103.7,10.0.104.10,52426,5003,TCP,1,179,81613f0c,2026-04-11T17:03:48.818071,70,167,5.039,38.38,2.4962e-05,4.171,5521.0,small
168.092,10.0.106.14,10.0.103.7,65228,5001,TCP,0,182,6ad69d7d,2026-04-11T17:03:49.092466,70,168,5.215,39.81,2.5995e-05,17.572,755247.0,medium
169.821,10.0.103.7,10.0.101.3,49418,5002,TCP,0,183,6db555ea,2026-04-11T17:03:50.820512,70,169,4.975,48.41,2.6038e-05,7.644,19929.0,small
170.007,10.0.107.16,224.0.0.1,0,0,OTHER,0,8,a5246343,2026-04-11T17:03:51.006853,70,170,5.015,49.34,2.6363e-05,,,
170.018,10.0.106.14,224.0.0.1,0,0,OTHER,0,8,7b39a362,2026-04-11T17:03:51.018402,70,170,5.046,49.4,2.644e-05,,,
170.066,10.0.101.4,10.0.100.2,64298,5001,TCP,0,171,2eb74d9f,2026-04-11T17:03:51.065577,70,170,5.096,49.64,2.6144e-05,4.589,4801.0,small
170.845,10.0.100.2,224.0.0.1,0,0,OTHER,0,7,727e1632,2026-04-11T17:03:51.845466,70,170,4.856,53.43,2.5078e-05,,,
171.161,10.0.101.4,10.0.102.5,57173,8080,TCP,0,183,8f98b717,2026-04-11T17:03:52.160827,70,171,5.201,55.07,2.5328e-05,4.709,2364.0,small
171.17,10.0.106.13,10.0.103.8,65072,5001,TCP,0,173,17d515ff,2026-04-11T17:03:52.170060,70,171,4.806,55.11,2.7208e-05,4.49,36844.0,small
171.32,10.0.103.7,10.0.106.13,59134,5001,TCP,1,188,b758d9fa,2026-04-11T17:03:52.320061,70,171,4.951,55.85,2.5089e-05,8.418,1589.0,small
