timestamp_s,src_ip,dst_ip,src_port,dst_port,protocol,queue_depth_bytes,tx_link_util_0_255,flow_hash,datetime_iso,load_percent,time_sec,probes_per_sec,total_probes,overhead,fct_ms,flow_size_bytes,flow_type
137.565,10.0.104.9,224.0.0.1,0,0,OTHER,1,8,0f24eb4f,2026-04-11T17:03:18.565,50,137,2.653,76.57,0.00001454,,,
137.618,10.0.107.15,10.0.100.1,63974,5002,TCP,28,116,f1e04cb0,2026-04-11T17:03:18.618,50,137,2.819,77.28,0.000014488,7.945,357322,medium
137.846,10.0.101.3,10.0.102.5,65381,5002,TCP,32,129,1edc5855,2026-04-11T17:03:18.846,50,137,2.884,77.92,0.000013649,9.576,1726,small
138.245,10.0.106.14,224.0.0.1,0,0,OTHER,0,5,7b39a362,2026-04-11T17:03:19.245,50,138,2.816,78.61,0.00001387,,,
138.626,10.0.105.12,10.0.105.11,64326,5003,TCP,74,126,17e054d1,2026-04-11T17:03:19.626,50,138,2.704,79.24,0.000013427,4.198,5597,small
138.811,10.0.100.1,224.0.0.1,0,0,OTHER,1,5,b5bfd26b,2026-04-11T17:03:19.811,50,138,2.803,79.9,0.000014971,,,
139.113,10.0.107.16,10.0.105.12,58278,5002,TCP,20,118,da57027e,2026-04-11T17:03:20.113,50,139,2.788,80.58,0.000014049,7.033,430617,medium
139.312,10.0.102.6,224.0.0.1,0,0,OTHER,0,7,5282c541,2026-04-11T17:03:20.312,50,139,2.817,81.22,0.000015031,,,
139.341,10.0.104.10,10.0.106.13,57151,5003,TCP,32,127,52dd84f1,2026-04-11T17:03:20.341,50,139,2.698,81.84,0.000014284,4.143,2579,small
139.647,10.0.101.4,10.0.102.5,64329,8443,TCP,10,130,43fe93ff,2026-04-11T17:03:20.647,50,139,2.764,82.46,0.000013857,3.681,521,small
139.883,10.0.103.8,10.0.105.11,65204,5002,TCP,13,123,1e24fb11,2026-04-11T17:03:20.883,50,139,2.834,83.18,0.000015035,12.784,24063671,large
140.029,10.0.105.11,10.0.105.12,53996,8080,TCP,27,124,ad5db1f1,2026-04-11T17:03:21.029,50,140,2.795,83.84,0.000014052,4.584,6903,small
140.358,10.0.105.12,10.0.104.10,64025,5003,TCP,9,133,60245c4e,2026-04-11T17:03:21.358,50,140,2.781,84.53,0.000014716,6.656,525157,medium
140.797,10.0.107.15,224.0.0.1,0,0,OTHER,1,9,bf41fc47,2026-04-11T17:03:21.797,50,140,2.729,85.15,0.000014928,,,
140.853,10.0.100.1,10.0.105.11,64863,8080,TCP,36,146,3b8b0e23,2026-04-11T17:03:21.853,50,140,2.722,85.78,0.000014947,5.62,9582,small
141.269,10.0.106.14,10.0.103.8,50647,5001,TCP,19,106,2be00838,2026-04-11T17:03:22.269,50,141,2.836,86.45,0.000014559,3.387,98304,small
141.601,10.0.100.1,10.0.101.4,61103,8080,TCP,34,135,7b8241d9,2026-04-11T17:03:22.601,50,141,2.838,87.13,0.000014124,4.689,3535,small
141.767,10.0.107.16,10.0.102.6,51409,8080,TCP,19,127,91c2177e,2026-04-11T17:03:22.767,50,141,2.772,87.78,0.000014982,4.692,13100,small
141.787,10.0.102.6,10.0.103.7,51953,8443,TCP,6,127,9c728780,2026-04-11T17:03:22.787,50,141,2.769,88.46,0.00001345,3.613,4143,small
141.857,10.0.106.14,224.0.0.1,0,0,OTHER,1,12,7b39a362,2026-04-11T17:03:22.857,50,141,2.853,89.15,0.000014266,,,
142.233,10.0.104.10,10.0.103.8,58504,5001,TCP,19,139,74e58a03,2026-04-11T17:03:23.233,50,142,2.787,89.85,0.000014443,17.709,27593500,large
142.59,10.0.104.10,224.0.0.1,0,0,OTHER,0,11,06efb7ce,2026-04-11T17:03:23.590,50,142,2.793,90.53,0.000014479,,,
142.67,10.0.100.2,10.0.100.1,55171,5001,TCP,20,126,a010476b,2026-04-11T17:03:23.670,50,142,2.715,91.19,0.000014129,7.475,371111,medium
142.812,10.0.100.2,10.0.103.7,63345,5001,TCP,6,126,6551281a,2026-04-11T17:03:23.812,50,142,2.792,91.84,0.000013891,6.247,1852,small
142.982,10.0.106.13,224.0.0.1,0,0,OTHER,0,12,31161442,2026-04-11T17:03:23.982,50,142,2.757,92.47,0.000014527,,,
143.395,10.0.100.1,10.0.103.7,55948,5002,TCP,16,121,b6dfefe8,2026-04-11T17:03:24.395,50,143,2.738,93.14,0.000014183,6.617,15438,small
143.612,10.0.102.6,10.0.105.11,54287,5001,TCP,9,142,249dfb54,2026-04-11T17:03:24.612,50,143,2.79,93.82,0.000014171,5.452,4016,small
143.755,10.0.102.6,10.0.105.11,53618,8443,TCP,27,120,fee44642,2026-04-11T17:03:24.755,50,143,2.835,94.5,0.000014334,2.798,11517,small
144.318,10.0.102.5,10.0.100.2,52874,5001,TCP,24,119,e314d474,2026-04-11T17:03:25.318,50,144,2.772,95.15,0.000014732,7.084,178850,medium
144.397,10.0.103.7,10.0.100.1,53523,8080,TCP,16,136,f6407ac6,2026-04-11T17:03:25.397,50,144,2.762,95.8,0.000013527,10.5,266232,medium
144.587,10.0.102.5,10.0.105.12,60868,8080,TCP,23,151,d40bf915,2026-04-11T17:03:25.587,50,144,2.804,96.44,0.000013647,3.725,10857,small
144.835,10.0.102.6,10.0.106.14,54568,8443,TCP,16,114,28748753,2026-04-11T17:03:25.835,50,144,2.784,97.11,0.000014317,4.844,5509,small
145.128,10.0.102.6,10.0.100.2,63449,5002,TCP,21,151,999ee035,2026-04-11T17:03:26.128,50,145,2.864,97.84,0.000014648,5.886,5790,small
145.179,10.0.102.6,10.0.107.16,65069,5003,TCP,21,134,ba24d189,2026-04-11T17:03:26.179,50,145,2.862,98.51,0.000013459,5.764,7826,small
145.669,10.0.106.14,10.0.107.15,56098,8443,TCP,46,111,072e3b84,2026-04-11T17:03:26.669,50,145,2.868,99.22,0.000014167,15.944,18853865,large
145.87,10.0.102.5,10.0.106.13,62683,5003,TCP,21,142,0b33d845,2026-04-11T17:03:26.870,50,145,2.793,99.93,0.000013711,6.049,12336,small
146.035,10.0.102.6,10.0.104.10,52786,8443,TCP,71,122,43faed1d,2026-04-11T17:03:27.035,50,146,2.85,100.62,0.000014176,6.766,8474,small
146.517,10.0.106.14,10.0.100.1,55755,5001,TCP,21,112,4b4410a0,2026-04-11T17:03:27.517,50,146,2.691,101.26,0.00001503,8.626,439934,medium
146.52,10.0.103.7,10.0.106.14,58869,5001,TCP,93,121,76984017,2026-04-11T17:03:27.520,50,146,2.773,101.92,0.00001373,3.616,3923,small
146.962,10.0.103.8,10.0.102.6,56285,8080,TCP,51,129,f84b6755,2026-04-11T17:03:27.962,50,146,2.688,102.54,0.000013693,3.826,3105,small
146.981,10.0.105.12,10.0.101.3,64470,8443,TCP,7,123,7afc4899,2026-04-11T17:03:27.981,50,146,2.928,103.28,0.000014003,17.538,9662516,large
147.32,10.0.107.16,10.0.106.13,63916,8080,TCP,30,129,e90f0382,2026-04-11T17:03:28.320,50,147,2.86,103.95,0.000013429,5.835,1294,small
147.538,10.0.101.3,224.0.0.1,0,0,OTHER,0,8,e64c1c74,2026-04-11T17:03:28.538,50,147,2.726,104.65,0.000014986,,,
147.951,10.0.106.14,10.0.106.13,59187,5001,TCP,6,125,d660c038,2026-04-11T17:03:28.951,50,147,2.648,105.3,0.000014128,9.586,123513,medium
147.996,10.0.101.4,10.0.101.3,53345,8080,TCP,22,134,4b3fba98,2026-04-11T17:03:28.996,50,147,2.808,105.93,0.000013587,3.897,32496,small
148.139,10.0.107.15,10.0.105.12,57777,8080,TCP,6,117,292fdbb9,2026-04-11T17:03:29.139,50,148,2.809,106.65,0.000013372,3.307,18509,small
148.486,10.0.100.2,10.0.102.5,65411,5003,TCP,8,123,f32cd5e0,2026-04-11T17:03:29.486,50,148,2.779,107.27,0.000014445,3.285,7946,small
148.766,10.0.102.6,224.0.0.1,0,0,OTHER,1,10,5282c541,2026-04-11T17:03:29.766,50,148,2.886,107.94,0.000014428,,,
149.057,10.0.105.12,224.0.0.1,0,0,OTHER,2,5,059ac9ec,2026-04-11T17:03:30.057,50,149,2.805,108.63,0.000014507,,,
149.222,10.0.100.1,10.0.102.6,60266,8080,TCP,80,134,539e4b93,2026-04-11T17:03:30.222,50,149,2.868,109.31,0.000013642,18.151,716041,medium
149.441,10.0.102.6,10.0.101.4,56499,8080,TCP,27,137,a0f3aff6,2026-04-11T17:03:30.441,50,149,2.746,110,0.00001415,6.05,1665,small
149.748,10.0.100.2,10.0.104.10,62210,8080,TCP,32,128,e68dde73,2026-04-11T17:03:30.748,50,149,2.734,110.7,0.000014729,3.775,24477,small
149.764,10.0.103.7,224.0.0.1,0,0,OTHER,1,10,e018ff0c,2026-04-11T17:03:30.764,50,149,2.846,111.39,0.000014933,,,
150.307,10.0.105.11,10.0.107.15,59227,5001,TCP,12,135,f3ae326d,2026-04-11T17:03:31.307,50,150,2.72,112.08,0.000014885,3.831,21972,small
150.36,10.0.102.5,10.0.102.6,53924,8443,TCP,2,120,cb4d17ba,2026-04-11T17:03:31.360,50,150,2.717,112.69,0.000014802,5.192,6813,small
150.833,10.0.105.12,224.0.0.1,0,0,OTHER,0,10,059ac9ec,2026-04-11T17:03:31.833,50,150,2.775,113.41,0.000014255,,,
150.89,10.0.107.15,10.0.100.1,63189,5001,TCP,15,120,9bbf91f1,2026-04-11T17:03:31.890,50,150,2.802,114.06,0.000013738,5.768,3916,small
151.128,10.0.103.8,224.0.0.1,0,0,OTHER,2,7,f4c14cd2,2026-04-11T17:03:32.128,50,151,2.848,114.77,0.000014572,,,
151.139,10.0.101.4,224.0.0.1,0,0,OTHER,1,7,38dc0d27,2026-04-11T17:03:32.139,50,151,2.79,115.48,0.000014717,,,
151.585,10.0.101.3,10.0.104.9,65531,5001,TCP,54,130,8703ad85,2026-04-11T17:03:32.585,50,151,2.731,116.11,0.000013766,3.826,2934,small
151.948,10.0.100.2,10.0.104.9,58547,8080,TCP,31,145,e21d99e4,2026-04-11T17:03:32.948,50,151,2.756,116.76,0.000013473,8.627,2453,small
152.056,10.0.102.6,10.0.101.4,64753,5002,TCP,152,128,56581b34,2026-04-11T17:03:33.056,50,152,2.706,117.46,0.000015048,3.944,4937,small
152.267,10.0.103.7,224.0.0.1,0,0,OTHER,4,9,e018ff0c,2026-04-11T17:03:33.267,50,152,2.661,118.08,0.000013711,,,
152.494,10.0.100.2,224.0.0.1,0,0,OTHER,1,9,727e1632,2026-04-11T17:03:33.494,50,152,2.805,118.78,0.000014373,,,
152.876,10.0.101.3,10.0.103.8,56087,8080,TCP,8,105,c1801df5,2026-04-11T17:03:33.876,50,152,2.879,119.52,0.000013943,8.058,414147,medium
153.149,10.0.106.14,10.0.103.7,60282,5002,TCP,36,120,9bbc8a3c,2026-04-11T17:03:34.149,50,153,2.862,120.23,0.000014835,6.046,6932,small
153.219,10.0.107.15,10.0.103.7,51503,8080,TCP,2,119,259f1c29,2026-04-11T17:03:34.219,50,153,2.807,120.93,0.000014172,5.509,26997,small
153.384,10.0.101.3,224.0.0.1,0,0,OTHER,0,7,e64c1c74,2026-04-11T17:03:34.384,50,153,2.753,121.6,0.00001398,,,
153.802,10.0.104.9,224.0.0.1,0,0,OTHER,1,10,0f24eb4f,2026-04-11T17:03:34.802,50,153,2.877,122.27,0.000014186,,,
153.976,10.0.101.4,10.0.104.10,60819,8443,TCP,15,114,40cf73bf,2026-04-11T17:03:34.976,50,153,2.778,122.96,0.000014099,10.976,442430,medium
154.227,10.0.104.10,10.0.100.1,52245,8080,TCP,34,126,67c8bf38,2026-04-11T17:03:35.227,50,154,2.8,123.62,0.000013439,4.035,12551,small
154.555,10.0.101.4,10.0.102.5,49664,8080,TCP,16,134,48019055,2026-04-11T17:03:35.555,50,154,2.764,124.27,0.000014003,6.001,648072,medium
154.978,10.0.101.3,10.0.101.4,54551,5003,TCP,35,110,bdc7c863,2026-04-11T17:03:35.978,50,154,2.762,124.94,0.000014214,5.682,15258,small
155.04,10.0.107.15,10.0.106.14,51201,5002,TCP,16,128,7ee63faa,2026-04-11T17:03:36.040,50,155,2.77,125.62,0.000014275,4.541,42305,small
155.333,10.0.101.3,10.0.106.14,49560,8080,TCP,35,112,fa27a2d7,2026-04-11T17:03:36.333,50,155,2.783,126.3,0.00001356,19.131,12390098,large
155.404,10.0.106.14,10.0.103.7,55369,5002,TCP,30,133,949ffee4,2026-04-11T17:03:36.404,50,155,2.764,127,0.000014575,9.75,235190,medium
155.66,10.0.104.10,10.0.100.1,57609,5001,TCP,7,109,647ff0e9,2026-04-11T17:03:36.660,50,155,2.789,127.71,0.000014623,5.456,6202,small
155.911,10.0.106.13,10.0.107.16,56070,5003,TCP,31,121,8848a95c,2026-04-11T17:03:36.911,50,155,2.858,128.35,0.000013968,8.521,865066,medium
156.139,10.0.104.10,10.0.106.13,64147,5002,TCP,5,138,dff8ea58,2026-04-11T17:03:37.139,50,156,2.736,129,0.000014624,4.563,7542,small
156.403,10.0.104.9,10.0.102.6,56562,5003,TCP,14,133,de30cd31,2026-04-11T17:03:37.403,50,156,2.816,129.64,0.000014283,4.893,2325,small
156.604,10.0.107.16,10.0.101.4,64164,5001,TCP,19,149,91f9c947,2026-04-11T17:03:37.604,50,156,2.751,130.34,0.000013676,6.91,477354,medium
156.856,10.0.106.14,224.0.0.1,0,0,OTHER,0,6,7b39a362,2026-04-11T17:03:37.856,50,156,2.77,131.03,0.000014335,,,
157.245,10.0.103.7,10.0.100.2,49699,8080,TCP,148,136,c9785cf4,2026-04-11T17:03:38.245,50,157,2.771,131.72,0.000014632,8.658,3767,small
157.355,10.0.104.10,224.0.0.1,0,0,OTHER,0,5,06efb7ce,2026-04-11T17:03:38.355,50,157,2.773,132.41,0.000014584,,,
157.927,10.0.100.1,10.0.103.8,59683,5002,TCP,22,137,9b80b8ff,2026-04-11T17:03:38.927,50,157,2.824,133.14,0.000013479,4.3,3127,small
157.95,10.0.107.15,10.0.101.3,64783,8080,TCP,35,134,9aec968a,2026-04-11T17:03:38.950,50,157,2.773,133.82,0.000014488,6.015,6153,small
160.14,10.0.107.15,10.0.100.2,51211,5002,TCP,115,157,2afa7c89,2026-04-11T17:03:41.140,70,160,2.698,0.64,0.000013414,49.859,8185835,large
160.246,10.0.104.9,10.0.103.7,55833,5003,TCP,55,159,21e59b8c,2026-04-11T17:03:41.246,70,160,2.739,1.26,0.000013746,15.432,456615,medium
160.756,10.0.100.2,10.0.103.8,60263,5001,TCP,188,173,4eca19ec,2026-04-11T17:03:41.756,70,160,2.718,1.87,0.000013521,14.691,395877,medium
161.046,10.0.103.7,224.0.0.1,0,0,OTHER,1,12,e018ff0c,2026-04-11T17:03:42.046,70,161,2.692,2.55,0.000013972,,,
161.108,10.0.107.15,10.0.102.6,49959,8080,TCP,19,169,4a6a3947,2026-04-11T17:03:42.108,70,161,2.731,3.23,0.000013626,12.363,490427,medium
161.225,10.0.100.2,224.0.0.1,0,0,OTHER,1,11,727e1632,2026-04-11T17:03:42.225,70,161,2.787,3.88,0.000014991,,,
161.772,10.0.105.11,10.0.100.2,64554,5003,TCP,58,185,ccecc747,2026-04-11T17:03:42.772,70,161,2.733,4.56,0.000014168,9.18,338640,medium
161.979,10.0.102.5,224.0.0.1,0,0,OTHER,0,12,19b19002,2026-04-11T17:03:42.979,70,161,2.874,5.29,0.000013462,,,
162.234,10.0.107.16,224.0.0.1,0,0,OTHER,1,9,a5246343,2026-04-11T17:03:43.234,70,162,2.769,5.97,0.000014732,,,
162.265,10.0.103.7,224.0.0.1,0,0,OTHER,0,8,e018ff0c,2026-04-11T17:03:43.265,70,162,2.781,6.62,0.000013854,,,
162.828,10.0.104.9,10.0.105.11,61722,5003,TCP,120,176,7a247393,2026-04-11T17:03:43.828,70,162,2.871,7.31,0.000014217,12.623,504477,medium
162.847,10.0.102.6,10.0.107.16,60747,5001,TCP,132,176,9331183a,2026-04-11T17:03:43.847,70,162,2.716,7.95,0.000014249,9.448,12888,small
162.886,10.0.101.4,10.0.107.16,62432,5002,TCP,50,163,c0fb7e27,2026-04-11T17:03:43.886,70,162,2.786,8.62,0.00001346,8.404,6711,small
163.088,10.0.102.6,10.0.101.4,64937,8080,TCP,35,167,14159179,2026-04-11T17:03:44.088,70,163,2.831,9.28,0.000013488,16.306,268869,medium
163.478,10.0.102.6,224.0.0.1,0,0,OTHER,0,12,5282c541,2026-04-11T17:03:44.478,70,163,2.845,10.02,0.000014677,,,
163.536,10.0.101.3,10.0.100.2,63042,5003,TCP,43,170,064a6a0c,2026-04-11T17:03:44.536,70,163,2.754,10.7,0.000014226,18.617,548393,medium
163.882,10.0.104.9,224.0.0.1,0,0,OTHER,0,12,0f24eb4f,2026-04-11T17:03:44.882,70,163,2.832,11.38,0.000014689,,,
164.272,10.0.101.3,224.0.0.1,0,0,OTHER,1,12,e64c1c74,2026-04-11T17:03:45.272,70,164,2.811,12.11,0.000013891,,,
164.469,10.0.106.13,10.0.103.7,53791,5002,TCP,121,194,7bf1986c,2026-04-11T17:03:45.469,70,164,2.797,12.8,0.000013796,10.024,31560,small
164.538,10.0.102.6,224.0.0.1,0,0,OTHER,0,9,5282c541,2026-04-11T17:03:45.538,70,164,2.741,13.4,0.000014243,,,
164.815,10.0.104.9,10.0.102.5,61155,8080,TCP,39,185,66f85cb3,2026-04-11T17:03:45.815,70,164,2.776,14.03,0.000013442,14.495,405153,medium
165.126,10.0.104.9,10.0.106.14,64414,5002,TCP,229,195,2ae2261c,2026-04-11T17:03:46.126,70,165,2.819,14.71,0.000013916,14.293,273875,medium
165.718,10.0.106.13,10.0.102.5,64949,8080,TCP,56,183,57ee5db8,2026-04-11T17:03:46.718,70,165,2.808,15.41,0.000014938,10.586,223735,medium
165.74,10.0.101.3,10.0.105.12,58159,8443,TCP,33,178,1c3fb5e2,2026-04-11T17:03:46.740,70,165,2.751,16.05,0.000013706,15.62,480891,medium
165.856,10.0.107.15,224.0.0.1,0,0,OTHER,4,12,bf41fc47,2026-04-11T17:03:46.856,70,165,2.814,16.69,0.000014328,,,
165.94,10.0.101.4,10.0.106.13,50690,5003,TCP,64,172,25465545,2026-04-11T17:03:46.940,70,165,2.821,17.38,0.000013406,10.443,4950,small
166.507,10.0.103.8,10.0.107.15,61558,5003,TCP,93,169,e5c30349,2026-04-11T17:03:47.507,70,166,2.688,17.99,0.000014735,10.799,8824,small
166.614,10.0.103.7,10.0.101.3,61149,5001,TCP,16,192,d65c24d2,2026-04-11T17:03:47.614,70,166,2.809,18.66,0.000013941,17.483,358898,medium
166.636,10.0.103.7,224.0.0.1,0,0,OTHER,0,11,e018ff0c,2026-04-11T17:03:47.636,70,166,2.746,19.32,0.000014458,,,
166.999,10.0.101.4,10.0.104.9,61694,8443,TCP,38,164,f0824bfb,2026-04-11T17:03:47.999,70,166,2.792,19.98,0.000013434,22.377,16475099,large
167.389,10.0.101.3,10.0.104.9,61497,5003,TCP,39,179,5d904901,2026-04-11T17:03:48.389,70,167,2.759,20.65,0.000014609,4.502,948,small
167.679,10.0.107.15,10.0.103.8,52271,8443,TCP,22,187,c4daa73e,2026-04-11T17:03:48.679,70,167,2.658,21.33,0.000014569,4.988,1966,small
167.999,10.0.104.10,224.0.0.1,0,0,OTHER,3,12,06efb7ce,2026-04-11T17:03:48.999,70,167,2.717,22,0.000014691,,,
168.02,10.0.105.12,10.0.100.2,59658,8443,TCP,12,177,f40ead10,2026-04-11T17:03:49.020,70,168,2.816,22.67,0.000014116,6.755,1978,small
168.212,10.0.101.4,224.0.0.1,0,0,OTHER,0,12,38dc0d27,2026-04-11T17:03:49.212,70,168,2.742,23.36,0.000014886,,,
168.552,10.0.104.9,10.0.103.8,59388,5003,TCP,77,187,fb65efd4,2026-04-11T17:03:49.552,70,168,2.685,24.02,0.000014258,11.166,2060,small
168.896,10.0.102.6,10.0.105.11,61175,8443,TCP,39,171,e34ab2df,2026-04-11T17:03:49.896,70,168,2.713,24.66,0.00001424,9.453,3045,small
168.97,10.0.105.11,10.0.104.10,55965,5001,TCP,42,174,5e5152b6,2026-04-11T17:03:49.970,70,168,2.756,25.29,0.000013773,3.185,5895,small
169.355,10.0.106.13,10.0.105.12,57745,5002,TCP,54,169,83eab99f,2026-04-11T17:03:50.355,70,169,2.819,25.98,0.000014182,10.064,1535,small
169.554,10.0.103.7,224.0.0.1,0,0,OTHER,0,11,e018ff0c,2026-04-11T17:03:50.554,70,169,2.794,26.68,0.000014055,,,
169.663,10.0.106.14,10.0.103.7,52026,5003,TCP,159,184,ee36ac1a,2026-04-11T17:03:50.663,70,169,2.881,27.34,0.000013752,14.562,14968,small
169.915,10.0.107.15,10.0.103.7,59219,5001,TCP,31,194,8fb6fb54,2026-04-11T17:03:50.915,70,169,2.748,27.97,0.000014797,12.071,639007,medium
170.046,10.0.104.10,10.0.100.2,53288,8443,TCP,33,179,e9e696dc,2026-04-11T17:03:51.046,70,170,2.704,28.64,0.000014497,7.505,7707,small
170.468,10.0.101.3,10.0.101.4,51648,8443,TCP,68,164,ef93ffa0,2026-04-11T17:03:51.468,70,170,2.77,29.3,0.000014143,41.209,13275223,large
170.759,10.0.107.16,10.0.100.2,54232,5001,TCP,45,167,30b39967,2026-04-11T17:03:51.759,70,170,2.774,29.99,0.000014199,3.649,2808,small
170.773,10.0.104.10,10.0.100.2,52248,8443,TCP,95,193,4d114a59,2026-04-11T17:03:51.774,70,170,2.859,30.63,0.000014271,5.28,7750,small
171.233,10.0.107.16,224.0.0.1,0,0,OTHER,1,12,a5246343,2026-04-11T17:03:52.233,70,171,2.836,31.33,0.000013885,,,
171.266,10.0.105.11,10.0.106.14,54595,5003,TCP,35,171,eb2f843e,2026-04-11T17:03:52.266,70,171,2.816,32.06,0.000014047,9.835,52811,small
171.845,10.0.107.15,224.0.0.1,0,0,OTHER,0,12,bf41fc47,2026-04-11T17:03:52.845,70,171,2.775,32.69,0.000013558,,,
172.012,10.0.105.12,10.0.101.3,62954,5002,TCP,73,189,03cf52b0,2026-04-11T17:03:53.012,70,172,2.756,33.3,0.000013799,7.915,21847,small
172.041,10.0.100.1,10.0.106.13,58336,5003,TCP,50,187,1339c0a8,2026-04-11T17:03:53.041,70,172,2.701,33.97,0.000014306,15.468,262696,medium
172.325,10.0.101.3,10.0.102.6,58239,8443,TCP,15,172,4d5154cf,2026-04-11T17:03:53.325,70,172,2.712,34.6,0.000013419,17.968,217935,medium
172.729,10.0.106.13,10.0.101.3,57648,8443,TCP,59,182,0c4372d8,2026-04-11T17:03:53.729,70,172,2.843,35.24,0.000014431,7.715,334049,medium
172.773,10.0.103.7,224.0.0.1,0,0,OTHER,3,10,e018ff0c,2026-04-11T17:03:53.773,70,172,2.727,35.87,0.00001456,,,
173.152,10.0.101.3,224.0.0.1,0,0,OTHER,2,11,e64c1c74,2026-04-11T17:03:54.152,70,173,2.804,36.59,0.000014107,,,
173.288,10.0.103.7,224.0.0.1,0,0,OTHER,1,9,e018ff0c,2026-04-11T17:03:54.288,70,173,2.682,37.19,0.000014939,,,
173.672,10.0.103.8,10.0.104.10,54253,8080,TCP,43,168,7c0daf5b,2026-04-11T17:03:54.672,70,173,2.843,37.83,0.000014646,25.125,8481296,large
173.728,10.0.103.8,10.0.105.11,58682,8080,TCP,45,174,590bf713,2026-04-11T17:03:54.728,70,173,2.715,38.46,0.000014421,26.718,7656452,large
173.942,10.0.106.14,10.0.105.11,59288,8443,TCP,72,181,c7ed234a,2026-04-11T17:03:54.942,70,173,2.781,39.12,0.000014242,8.173,38424,small
174.349,10.0.102.5,10.0.100.1,52116,5001,TCP,6,182,f6ae7102,2026-04-11T17:03:55.349,70,174,2.825,39.75,0.000013799,8.672,13672,small
174.626,10.0.103.8,10.0.105.11,64169,8443,TCP,31,192,f70a0b88,2026-04-11T17:03:55.626,70,174,2.807,40.47,0.000014133,5.373,14207,small
174.713,10.0.101.4,224.0.0.1,0,0,OTHER,0,12,38dc0d27,2026-04-11T17:03:55.713,70,174,2.776,41.15,0.000014907,,,
174.82,10.0.100.2,224.0.0.1,0,0,OTHER,0,11,727e1632,2026-04-11T17:03:55.820,70,174,2.774,41.83,0.000014664,,,
174.925,10.0.107.16,10.0.103.7,63476,8080,TCP,184,176,56d498a2,2026-04-11T17:03:55.925,70,174,2.685,42.47,0.000014792,11.285,4593,small
175.456,10.0.106.13,224.0.0.1,0,0,OTHER,0,10,31161442,2026-04-11T17:03:56.456,70,175,2.796,43.1,0.000013469,,,
175.776,10.0.107.15,10.0.101.3,64852,8080,TCP,83,174,03f0276a,2026-04-11T17:03:56.776,70,175,2.823,43.76,0.00001403,12.852,986,small
176.022,10.0.100.2,10.0.107.15,51728,5002,TCP,10,176,c93c3505,2026-04-11T17:03:57.022,70,176,2.755,44.39,0.000014968,8.546,5895,small
176.181,10.0.103.7,10.0.104.9,51845,5003,TCP,13,177,09778c98,2026-04-11T17:03:57.181,70,176,2.86,45.12,0.00001391,24.282,34101192,large
176.48,10.0.105.11,10.0.106.14,53009,8080,TCP,41,179,35d90f8f,2026-04-11T17:03:57.480,70,176,2.857,45.85,0.000014437,9.432,516,small
177.026,10.0.106.14,10.0.102.6,58686,8443,TCP,34,200,00db12bb,2026-04-11T17:03:58.026,70,177,2.64,46.5,0.000013694,10.25,5963,small
177.037,10.0.101.4,10.0.104.9,65021,8080,TCP,109,198,4117333e,2026-04-11T17:03:58.037,70,177,2.751,47.18,0.000014133,16.919,468144,medium
177.449,10.0.102.6,224.0.0.1,0,0,OTHER,0,11,5282c541,2026-04-11T17:03:58.449,70,177,2.792,47.89,0.0000135,,,
177.45,10.0.102.5,224.0.0.1,0,0,OTHER,1,12,19b19002,2026-04-11T17:03:58.450,70,177,2.846,48.59,0.000014403,,,
177.551,10.0.104.9,10.0.107.15,53673,5001,TCP,51,167,18d8a108,2026-04-11T17:03:58.551,70,177,2.82,49.28,0.000013782,14.751,5988,small
177.791,10.0.105.11,10.0.100.2,58127,5001,TCP,30,171,9f0cbf04,2026-04-11T17:03:58.791,70,177,2.811,49.92,0.000014352,6.865,8693,small
178.221,10.0.103.8,10.0.103.7,59386,5001,TCP,81,145,383c5124,2026-04-11T17:03:59.221,70,178,2.857,50.63,0.000014228,11.141,19913,small
178.304,10.0.100.2,10.0.106.14,64110,5003,TCP,172,163,6f109676,2026-04-11T17:03:59.304,70,178,2.776,51.32,0.00001424,11.26,37767,small
178.586,10.0.104.9,10.0.102.5,64004,8080,TCP,36,195,ff70af34,2026-04-11T17:03:59.586,70,178,2.723,51.97,0.000013687,38.531,15320714,large
178.69,10.0.106.14,10.0.107.15,54057,5003,TCP,21,192,df3ace0e,2026-04-11T17:03:59.690,70,178,2.746,52.64,0.000013832,9.251,5868,small
179.245,10.0.103.8,10.0.104.10,58351,5001,TCP,77,193,5395e5cc,2026-04-11T17:04:00.245,70,179,2.783,53.31,0.00001421,14.833,334384,medium
179.529,10.0.102.5,10.0.106.13,65486,8080,TCP,6,162,5b233089,2026-04-11T17:04:00.529,70,179,2.744,53.93,0.000013437,17.233,636881,medium
179.593,10.0.103.7,10.0.106.13,56943,8443,TCP,27,192,8e4a9b6e,2026-04-11T17:04:00.593,70,179,2.747,54.61,0.000013735,5.276,7504,small
179.618,10.0.106.14,10.0.101.3,50232,5002,TCP,52,168,0839ccc9,2026-04-11T17:04:00.618,70,179,2.829,55.28,0.000014694,13.458,13469,small
180.115,10.0.103.8,224.0.0.1,0,0,OTHER,1,9,f4c14cd2,2026-04-11T17:04:01.115,70,180,2.818,55.97,0.000013499,,,
180.208,10.0.105.11,10.0.105.12,63289,5001,TCP,30,181,b86b058f,2026-04-11T17:04:01.208,70,180,2.732,56.63,0.000013984,14.867,17981,small
